지점,지점명,일시,10CM 일 토양수분(%),평균 기온(°C),평균 지면온도(°C),일 순복사(MJ/m2),위도,경도,평균 습도(%),평균 풍속(m/s),지난 일 수,Target
977,오창가곡,2019-09-13,24,22.1,24,18.53,36.72455,127.46688,79.33333333,,7,FALSE
977,오창가곡,2019-09-14,22,22.1,23.6,,36.72455,127.46688,88.33333333,0.7,8,FALSE
977,오창가곡,2019-09-15,22,25,25.7,,36.72455,127.46688,80.33333333,,9,FALSE
977,오창가곡,2019-09-16,21,23.7,25.2,17.5,36.72455,127.46688,77,,10,FALSE
977,오창가곡,2019-09-17,19,21.5,23.1,18.06,36.72455,127.46688,67.33333333,,11,FALSE
977,오창가곡,2019-09-18,18,20.4,22.7,18.29,36.72455,127.46688,70,0.95,12,FALSE
977,오창가곡,2019-09-19,17,18.8,21.4,16.68,36.72455,127.46688,73.33333333,,13,FALSE
977,오창가곡,2019-09-20,16,19,21.2,8.62,36.72455,127.46688,73.66666667,,14,FALSE
977,오창가곡,2019-09-21,15,17.1,19.9,1.84,36.72455,127.46688,89,,15,TRUE
977,오창가곡,2020-04-01,25,10.3,12.1,,36.72455,127.46688,53,,0,FALSE
977,오창가곡,2020-04-02,24,9.1,11.3,,36.72455,127.46688,55,,1,FALSE
977,오창가곡,2020-04-03,23,8.8,11.4,,36.72455,127.46688,49.33333333,,2,FALSE
977,오창가곡,2020-04-04,22,8.7,11.1,,36.72455,127.46688,51.66666667,,3,FALSE
977,오창가곡,2020-04-05,21,5.5,10.1,,36.72455,127.46688,47.33333333,,4,FALSE
977,오창가곡,2020-04-06,20,7.7,11.5,,36.72455,127.46688,50.66666667,,5,FALSE
977,오창가곡,2020-04-07,20,11.2,12.6,17.2,36.72455,127.46688,52.66666667,,6,FALSE
977,오창가곡,2020-04-08,19,10,12.5,20.73,36.72455,127.46688,37,2.9,7,FALSE
977,오창가곡,2020-04-09,19,8.2,11.9,19.75,36.72455,127.46688,55.33333333,1.95,8,FALSE
977,오창가곡,2020-04-10,18,10.3,13.1,,36.72455,127.46688,56,,9,FALSE
977,오창가곡,2020-04-11,18,8.7,11.8,12.41,36.72455,127.46688,66,1.4,10,FALSE
977,오창가곡,2020-04-12,17,8.6,10,11.18,36.72455,127.46688,65.33333333,2.25,11,FALSE
977,오창가곡,2020-04-13,17,10.8,13.7,,36.72455,127.46688,42.66666667,,12,FALSE
977,오창가곡,2020-04-14,16,11.3,14,,36.72455,127.46688,48,,13,FALSE
977,오창가곡,2020-04-15,15,11.7,13,,36.72455,127.46688,46,,14,TRUE
977,오창가곡,2020-05-21,25,16.7,20.8,,36.72455,127.46688,75.33333333,,0,FALSE
977,오창가곡,2020-05-22,24,19.1,21,19.77,36.72455,127.46688,72.66666667,,1,FALSE
977,오창가곡,2020-05-23,23,20.8,23,,36.72455,127.46688,69.33333333,,2,FALSE
977,오창가곡,2020-05-24,22,19.7,20.9,,36.72455,127.46688,79.66666667,,3,FALSE
977,오창가곡,2020-05-25,21,16.7,19.8,,36.72455,127.46688,88,,4,FALSE
977,오창가곡,2020-05-26,20,18.5,22,,36.72455,127.46688,76.33333333,,5,FALSE
977,오창가곡,2020-05-27,19,18.1,20.9,24.02,36.72455,127.46688,65.66666667,1.75,6,FALSE
977,오창가곡,2020-05-28,18,18,20.7,21.93,36.72455,127.46688,75.33333333,,7,FALSE
977,오창가곡,2020-05-29,17,20.7,24.3,,36.72455,127.46688,68.66666667,,8,FALSE
977,오창가곡,2020-05-30,15,22.4,25.4,23.64,36.72455,127.46688,63.33333333,,9,TRUE
977,오창가곡,2020-08-16,25,27.3,28.4,18.48,36.72455,127.46688,89.66666667,1.45,0,FALSE
977,오창가곡,2020-08-17,24,27.4,29.1,18.22,36.72455,127.46688,90.66666667,,1,FALSE
977,오창가곡,2020-08-18,22,27.8,29.6,,36.72455,127.46688,88.33333333,,2,FALSE
977,오창가곡,2020-08-19,21,27.6,29.9,,36.72455,127.46688,84,,3,FALSE
977,오창가곡,2020-08-20,19,28.1,30.2,,36.72455,127.46688,81.66666667,,4,FALSE
977,오창가곡,2020-08-21,17,27.9,30.3,,36.72455,127.46688,84.33333333,,5,FALSE
977,오창가곡,2020-08-22,16,25.9,27.6,8.23,36.72455,127.46688,92.66666667,0.8,6,FALSE
977,오창가곡,2020-08-23,16,26.1,29.1,,36.72455,127.46688,84.66666667,,7,FALSE
977,오창가곡,2020-08-24,15,27.6,30.4,21.59,36.72455,127.46688,82,1,8,TRUE
977,오창가곡,2020-09-18,25,20.1,22.2,13.63,36.72455,127.46688,75.33333333,1.35,0,FALSE
977,오창가곡,2020-09-19,24,18,19.8,12.04,36.72455,127.46688,85,1.45,1,FALSE
977,오창가곡,2020-09-20,24,16.7,19,17.51,36.72455,127.46688,80.33333333,1.15,2,FALSE
977,오창가곡,2020-09-21,23,17,19.9,15.3,36.72455,127.46688,80.66666667,0.65,3,FALSE
977,오창가곡,2020-09-22,22,18.3,19.6,15.8,36.72455,127.46688,76,,4,FALSE
977,오창가곡,2020-09-23,22,18.4,19.7,12.4,36.72455,127.46688,71.33333333,1.35,5,FALSE
977,오창가곡,2020-09-24,21,19.4,21.9,15.96,36.72455,127.46688,72.66666667,1.4,6,FALSE
977,오창가곡,2020-09-25,20,19,20.2,11.89,36.72455,127.46688,76.33333333,1.5,7,FALSE
977,오창가곡,2020-09-26,19,18,19.4,15.36,36.72455,127.46688,75.66666667,,8,FALSE
977,오창가곡,2020-09-27,17,18.3,21.5,15.99,36.72455,127.46688,78.33333333,,9,FALSE
977,오창가곡,2020-09-28,16,17.9,21.9,,36.72455,127.46688,80.33333333,,10,FALSE
977,오창가곡,2020-09-29,16,17.5,20.6,12.59,36.72455,127.46688,80.33333333,,11,FALSE
977,오창가곡,2020-09-30,15,18.7,22,14.1,36.72455,127.46688,80.66666667,0.75,12,TRUE
977,오창가곡,2020-12-14,27,-6.1,-1.7,7.11,36.72455,127.46688,50,2.4,0,FALSE
977,오창가곡,2020-12-15,18,-7.6,-3.5,6.28,36.72455,127.46688,61.33333333,1.5,1,FALSE
977,오창가곡,2020-12-16,14,-8,-4.5,5.89,36.72455,127.46688,62.66666667,1.5,2,TRUE
977,오창가곡,2020-12-30,29,-8.1,-2.7,5.85,36.72455,127.46688,65,3.25,0,FALSE
977,오창가곡,2020-12-31,14,-9.5,-4.4,7.62,36.72455,127.46688,76,1,1,TRUE
977,오창가곡,2021-04-18,25,10,11.9,20.96,36.72455,127.46688,61.33333333,2.65,0,FALSE
977,오창가곡,2021-04-19,24,11.7,12,,36.72455,127.46688,65.66666667,,1,FALSE
977,오창가곡,2021-04-20,23,14.2,19,20.23,36.72455,127.46688,60,1,2,FALSE
977,오창가곡,2021-04-21,22,18.6,21.1,19.3,36.72455,127.46688,48.66666667,,3,FALSE
977,오창가곡,2021-04-22,21,20.8,21.6,,36.72455,127.46688,45.33333333,,4,FALSE
977,오창가곡,2021-04-23,20,18.8,17.8,8.19,36.72455,127.46688,31.33333333,2.15,5,FALSE
977,오창가곡,2021-04-24,19,17,19.4,15.13,36.72455,127.46688,45.33333333,1.15,6,FALSE
977,오창가곡,2021-04-25,17,17.1,22.3,21.38,36.72455,127.46688,57,,7,FALSE
977,오창가곡,2021-04-26,16,15.8,21.6,21.24,36.72455,127.46688,45.66666667,1.2,8,FALSE
977,오창가곡,2021-04-27,15,15.8,18.3,9.24,36.72455,127.46688,65.66666667,,9,TRUE
977,오창가곡,2021-06-12,26,24,26.7,21.8,36.72455,127.46688,81.66666667,1.15,0,FALSE
977,오창가곡,2021-06-13,24,24.5,26.7,17.53,36.72455,127.46688,82,1.15,1,FALSE
977,오창가곡,2021-06-14,23,24.5,27.9,16.4,36.72455,127.46688,83.66666667,0.9,2,FALSE
977,오창가곡,2021-06-15,21,23.1,24.6,8.71,36.72455,127.46688,79.33333333,1.65,3,FALSE
977,오창가곡,2021-06-16,20,24.3,27.5,18.43,36.72455,127.46688,68.66666667,2.05,4,FALSE
977,오창가곡,2021-06-17,18,22.2,24.7,10.22,36.72455,127.46688,79.66666667,1.25,5,FALSE
977,오창가곡,2021-06-18,18,21.3,22.9,8.51,36.72455,127.46688,93.33333333,2.05,6,FALSE
977,오창가곡,2021-06-19,18,23.3,29.6,26,36.72455,127.46688,76.33333333,1.1,7,FALSE
977,오창가곡,2021-06-20,16,23.9,28.8,21.86,36.72455,127.46688,74.33333333,2.55,8,FALSE
977,오창가곡,2021-06-21,15,23.9,29.7,23.09,36.72455,127.46688,70.33333333,1.5,9,TRUE
977,오창가곡,2021-07-14,25,28.8,30.2,23,36.72455,127.46688,83.33333333,1.5,0,FALSE
977,오창가곡,2021-07-15,23,27.6,29.3,18.15,36.72455,127.46688,82.66666667,0.9,1,FALSE
977,오창가곡,2021-07-16,22,27.1,29.2,22.94,36.72455,127.46688,83,1.1,2,FALSE
977,오창가곡,2021-07-17,20,26.8,28.1,21.56,36.72455,127.46688,80,1.5,3,FALSE
977,오창가곡,2021-07-18,19,26.7,29.4,21.23,36.72455,127.46688,83.66666667,0.95,4,FALSE
977,오창가곡,2021-07-19,19,26,26.9,14.47,36.72455,127.46688,90.66666667,0.85,5,FALSE
977,오창가곡,2021-07-20,18,27.2,28.8,,36.72455,127.46688,88.33333333,,6,FALSE
977,오창가곡,2021-07-21,17,28.3,32.2,,36.72455,127.46688,76.66666667,,7,FALSE
977,오창가곡,2021-07-22,15,28.1,33.1,24.56,36.72455,127.46688,78.33333333,1.2,8,TRUE
977,오창가곡,2021-12-25,26,-8.4,-3.4,3.65,36.72455,127.46688,50,2.4,0,FALSE
977,오창가곡,2021-12-26,15,-10.2,-4.9,4.07,36.72455,127.46688,54.66666667,1.3,1,TRUE
977,오창가곡,2022-04-19,25,13.9,16.7,21.34,36.72455,127.46688,58.33333333,1.65,0,FALSE
977,오창가곡,2022-04-20,23,13.9,17.2,,36.72455,127.46688,56.66666667,,1,FALSE
977,오창가곡,2022-04-21,22,13.2,14.7,14.48,36.72455,127.46688,62,1.8,2,FALSE
977,오창가곡,2022-04-22,22,16,17.9,18.39,36.72455,127.46688,76.66666667,3.2,3,FALSE
977,오창가곡,2022-04-23,20,17,18.4,15.46,36.72455,127.46688,66.33333333,0.55,4,FALSE
977,오창가곡,2022-04-24,19,18.3,20.6,21.36,36.72455,127.46688,69.66666667,1.4,5,FALSE
977,오창가곡,2022-04-25,17,20,20.8,13.27,36.72455,127.46688,76.33333333,,6,FALSE
977,오창가곡,2022-04-26,20,18.8,20,14.34,36.72455,127.46688,81.66666667,1.85,7,FALSE
977,오창가곡,2022-04-27,19,16,19.9,21.39,36.72455,127.46688,48.33333333,1.25,8,FALSE
977,오창가곡,2022-04-28,17,16.9,20.2,19.62,36.72455,127.46688,53.33333333,1.3,9,FALSE
977,오창가곡,2022-04-29,21,12.7,15.4,17.85,36.72455,127.46688,75.66666667,2.1,10,FALSE
977,오창가곡,2022-04-30,21,13.1,15.3,12.97,36.72455,127.46688,66.33333333,1.65,11,FALSE
977,오창가곡,2022-05-01,20,12.8,17,24.22,36.72455,127.46688,57.33333333,2.4,12,FALSE
977,오창가곡,2022-05-02,17,12.9,17.1,,36.72455,127.46688,62.33333333,,13,FALSE
977,오창가곡,2022-05-03,15,13.4,17.7,24.02,36.72455,127.46688,59.33333333,1.7,14,TRUE
977,오창가곡,2022-09-08,26,21,24.9,15.93,36.72455,127.46688,80.66666667,0.3,0,FALSE
977,오창가곡,2022-09-09,24,21.7,25.5,18.64,36.72455,127.46688,79,0.55,1,FALSE
977,오창가곡,2022-09-10,23,21.5,24.8,15.7,36.72455,127.46688,76,0.5,2,FALSE
977,오창가곡,2022-09-11,23,23,26.4,15.69,36.72455,127.46688,82,0.35,3,FALSE
977,오창가곡,2022-09-12,23,23.1,25.4,9.73,36.72455,127.46688,92.66666667,0.3,4,FALSE
977,오창가곡,2022-09-13,22,24.1,25.3,9.47,36.72455,127.46688,85,0.75,5,FALSE
977,오창가곡,2022-09-14,22,23.5,25.1,13.16,36.72455,127.46688,72.33333333,1,6,FALSE
977,오창가곡,2022-09-15,21,24.2,25.9,16.68,36.72455,127.46688,76.33333333,0.85,7,FALSE
977,오창가곡,2022-09-16,20,25.9,28.1,20.37,36.72455,127.46688,81.33333333,0.65,8,FALSE
977,오창가곡,2022-09-17,18,27.1,29.4,18.48,36.72455,127.46688,85,0.35,9,FALSE
977,오창가곡,2022-09-18,17,27.2,29.3,17.41,36.72455,127.46688,84,1.15,10,FALSE
977,오창가곡,2022-09-19,15,23.7,26.3,14.99,36.72455,127.46688,72.33333333,3.4,11,TRUE
977,오창가곡,2022-12-22,26,-5.4,0,3.54,36.72455,127.46688,67,,0,FALSE
977,오창가곡,2022-12-23,14,-9.2,-0.4,6.19,36.72455,127.46688,74.66666667,2.2,1,TRUE
977,오창가곡,2023-01-23,26,0,0.8,6.18,36.72455,127.46688,73,1.65,0,FALSE
977,오창가곡,2023-01-24,23,-11.6,-2.2,7.09,36.72455,127.46688,56,3.55,1,FALSE
977,오창가곡,2023-01-25,8,-12.1,-2.5,6.97,36.72455,127.46688,57,0.65,2,TRUE
977,오창가곡,2023-04-08,25,8.1,12.7,19.98,36.72455,127.46688,52.66666667,2.25,0,FALSE
977,오창가곡,2023-04-09,24,9.4,14.3,19.61,36.72455,127.46688,63,,1,FALSE
977,오창가곡,2023-04-10,24,11.6,14.6,18.97,36.72455,127.46688,59.33333333,1.7,2,FALSE
977,오창가곡,2023-04-11,23,13.8,13.3,4.41,36.72455,127.46688,80.33333333,,3,FALSE
977,오창가곡,2023-04-12,22,9.7,14.5,19.42,36.72455,127.46688,49.33333333,1.55,4,FALSE
977,오창가곡,2023-04-13,21,12,15.2,15.99,36.72455,127.46688,48,0.65,5,FALSE
977,오창가곡,2023-04-14,20,15.8,17.8,15.94,36.72455,127.46688,52,1.15,6,FALSE
977,오창가곡,2023-04-15,20,13,14.1,5.68,36.72455,127.46688,86.66666667,0.85,7,FALSE
977,오창가곡,2023-04-16,21,10.7,13.4,12.46,36.72455,127.46688,75.66666667,1.25,8,FALSE
977,오창가곡,2023-04-17,21,12.4,16.2,19.14,36.72455,127.46688,67.66666667,0.85,9,FALSE
977,오창가곡,2023-04-18,21,13.7,14.3,4.33,36.72455,127.46688,86,1.15,10,FALSE
977,오창가곡,2023-04-19,21,20.2,23.5,23.35,36.72455,127.46688,70.66666667,1.65,11,FALSE
977,오창가곡,2023-04-20,20,19.3,22.2,14.62,36.72455,127.46688,86.33333333,1.35,12,FALSE
977,오창가곡,2023-04-21,18,17.6,20.3,13.01,36.72455,127.46688,72,1.05,13,FALSE
977,오창가곡,2023-04-22,17,15.9,20.1,18.94,36.72455,127.46688,47,1.05,14,FALSE
977,오창가곡,2023-04-23,16,15.5,20,15.08,36.72455,127.46688,49.33333333,0.8,15,FALSE
977,오창가곡,2023-04-24,15,14.9,18.1,15.07,36.72455,127.46688,54.33333333,1.6,16,TRUE
977,오창가곡,2023-05-11,25,18.2,22.4,20.4,36.72455,127.46688,59.66666667,0.7,0,FALSE
977,오창가곡,2023-05-12,23,18.5,21.7,15.31,36.72455,127.46688,60.33333333,0.85,1,FALSE
977,오창가곡,2023-05-13,21,17.6,20.8,18.14,36.72455,127.46688,66.66666667,,2,FALSE
977,오창가곡,2023-05-14,20,17.6,23.9,21.31,36.72455,127.46688,67.33333333,0.7,3,FALSE
977,오창가곡,2023-05-15,18,19.8,24.7,21.73,36.72455,127.46688,66.66666667,0.85,4,FALSE
977,오창가곡,2023-05-16,16,22.9,26.1,21.66,36.72455,127.46688,62.33333333,1.65,5,FALSE
977,오창가곡,2023-05-17,14,22.8,27,22.24,36.72455,127.46688,64,1.55,6,TRUE
977,오창가곡,2023-05-31,26,21.6,26.2,24.17,36.72455,127.46688,67,0.95,0,FALSE
977,오창가곡,2023-06-01,23,22.5,25.7,16.16,36.72455,127.46688,77.33333333,0.75,1,FALSE
977,오창가곡,2023-06-02,21,21.8,27.7,23.71,36.72455,127.46688,78,1.4,2,FALSE
977,오창가곡,2023-06-03,19,21.2,26.8,24.71,36.72455,127.46688,66.66666667,1.4,3,FALSE
977,오창가곡,2023-06-04,17,21.9,25.1,22.41,36.72455,127.46688,62.66666667,1.45,4,FALSE
977,오창가곡,2023-06-05,14,21.6,26.3,23.56,36.72455,127.46688,71,2.15,5,TRUE
977,오창가곡,2023-07-29,25,29.6,34,25.88,36.72455,127.46688,77.66666667,0.75,0,FALSE
977,오창가곡,2023-07-30,23,28.8,32,21.38,36.72455,127.46688,79.66666667,0.85,1,FALSE
977,오창가곡,2023-07-31,21,28.5,32,18.36,36.72455,127.46688,83,0.7,2,FALSE
977,오창가곡,2023-08-01,20,29.4,33.3,22.83,36.72455,127.46688,81,0.5,3,FALSE
977,오창가곡,2023-08-02,18,29,31.9,21.26,36.72455,127.46688,79.66666667,0.65,4,FALSE
977,오창가곡,2023-08-03,16,29.1,32.9,23.63,36.72455,127.46688,76.33333333,0.4,5,FALSE
977,오창가곡,2023-08-04,14,29.8,33.7,19.32,36.72455,127.46688,77.33333333,0.3,6,TRUE
977,오창가곡,2023-08-14,26,28.8,31.3,22.75,36.72455,127.46688,77,0.25,0,FALSE
977,오창가곡,2023-08-15,24,28.9,31.3,23.09,36.72455,127.46688,77,0.75,1,FALSE
977,오창가곡,2023-08-16,23,27.3,30.6,17.76,36.72455,127.46688,80,0.5,2,FALSE
977,오창가곡,2023-08-17,21,27.2,31,17.49,36.72455,127.46688,87,0.55,3,FALSE
977,오창가곡,2023-08-18,20,28.1,30.6,18.95,36.72455,127.46688,81.33333333,0.5,4,FALSE
977,오창가곡,2023-08-19,18,29,31,19.36,36.72455,127.46688,76,0.65,5,FALSE
977,오창가곡,2023-08-20,16,28.7,31.8,20.93,36.72455,127.46688,78,0.4,6,FALSE
977,오창가곡,2023-08-21,15,28.8,32.2,17.91,36.72455,127.46688,82.33333333,0.55,7,TRUE
977,오창가곡,2023-09-03,25,27.2,30.6,19.31,36.72455,127.46688,82.66666667,0.2,0,FALSE
977,오창가곡,2023-09-04,23,27.8,30.8,15.7,36.72455,127.46688,84.33333333,0.5,1,FALSE
977,오창가곡,2023-09-05,22,26.8,30.3,14.66,36.72455,127.46688,78,0.35,2,FALSE
977,오창가곡,2023-09-06,21,26.3,28.8,20.02,36.72455,127.46688,73.66666667,0.55,3,FALSE
977,오창가곡,2023-09-07,19,24.3,27,19.13,36.72455,127.46688,70.66666667,0.3,4,FALSE
977,오창가곡,2023-09-08,17,22.9,26.2,19.06,36.72455,127.46688,72.66666667,0.25,5,FALSE
977,오창가곡,2023-09-09,15,24.1,26.6,18.26,36.72455,127.46688,78,0.15,6,TRUE
977,오창가곡,2023-12-21,25,-9.8,-0.9,5.35,36.72455,127.46688,63.33333333,1.15,0,FALSE
977,오창가곡,2023-12-22,15,-9.8,-1.6,7.5,36.72455,127.46688,61.33333333,1.15,1,TRUE
977,오창가곡,2024-01-22,30,-6.3,-0.1,6.48,36.72455,127.46688,76.33333333,3.15,0,FALSE
977,오창가곡,2024-01-23,22,-10.3,-1.7,7.63,36.72455,127.46688,72.33333333,1.75,1,FALSE
977,오창가곡,2024-01-24,12,-7.7,-1.7,11.38,36.72455,127.46688,60.66666667,1.95,2,TRUE
977,오창가곡,2024-05-31,25,21.6,29.5,26.64,36.72455,127.46688,56.66666667,1.65,0,FALSE
977,오창가곡,2024-06-01,23,20.2,27.3,22.64,36.72455,127.46688,66.33333333,2.2,1,FALSE
977,오창가곡,2024-06-02,21,20.1,28.1,24.33,36.72455,127.46688,62,1.4,2,FALSE
977,오창가곡,2024-06-03,19,20.9,28.6,25.95,36.72455,127.46688,62,1.1,3,FALSE
977,오창가곡,2024-06-04,17,21.5,30.1,25.6,36.72455,127.46688,57,1.2,4,FALSE
977,오창가곡,2024-06-05,15,22.2,28.9,21.12,36.72455,127.46688,66,0.95,5,TRUE
702,익산,2012-05-18,25,17.1,23.9,72.35,35.93807,126.99252,64.66666667,0.75,0,FALSE
702,익산,2012-05-19,23,17.8,22.3,53.45,35.93807,126.99252,60,0.55,1,FALSE
702,익산,2012-05-20,22,17.8,24.4,65.71,35.93807,126.99252,63,0.85,2,FALSE
702,익산,2012-05-21,20,20,23.7,65.68,35.93807,126.99252,58.66666667,0.55,3,FALSE
702,익산,2012-05-22,19,20.4,26.8,68.26,35.93807,126.99252,58.33333333,1.05,4,FALSE
702,익산,2012-05-23,18,20.8,26,66.26,35.93807,126.99252,56.33333333,0.75,5,FALSE
702,익산,2012-05-24,18,19.4,22.9,65.02,35.93807,126.99252,61.33333333,0.6,6,FALSE
702,익산,2012-05-25,17,19.8,26.2,66.75,35.93807,126.99252,66.66666667,0.95,7,FALSE
702,익산,2012-05-26,17,20,26,67.73,35.93807,126.99252,60,0.75,8,FALSE
702,익산,2012-05-27,16,20.4,26.2,65.1,35.93807,126.99252,59,0.75,9,FALSE
702,익산,2012-05-28,16,20.6,25,55.86,35.93807,126.99252,57.66666667,0.8,10,FALSE
702,익산,2012-05-29,16,21.6,26.7,63.62,35.93807,126.99252,49.33333333,0.7,11,FALSE
702,익산,2012-05-30,15,19.6,23.2,54.8,35.93807,126.99252,72,1.05,12,TRUE
702,익산,2013-02-07,27,-6.3,-1.4,14.95,35.93807,126.99252,59.33333333,2.8,0,FALSE
702,익산,2013-02-08,11,-8.3,-3.2,19.15,35.93807,126.99252,56.33333333,1.75,1,TRUE
702,익산,2013-03-18,26,8.1,10.1,6.71,35.93807,126.99252,91.33333333,1.6,0,FALSE
702,익산,2013-03-19,22,10.1,11.5,14.59,35.93807,126.99252,82,0.85,1,FALSE
702,익산,2013-03-20,21,4.8,8.6,12.09,35.93807,126.99252,72.33333333,1.95,2,FALSE
702,익산,2013-03-21,18,0.9,5.5,25.53,35.93807,126.99252,59.33333333,0.8,3,FALSE
702,익산,2013-03-22,18,3.9,6.5,15.02,35.93807,126.99252,76.33333333,1.1,4,FALSE
702,익산,2013-03-23,18,5.5,9,23.52,35.93807,126.99252,68,0.7,5,FALSE
702,익산,2013-03-24,17,4.1,7.7,20.39,35.93807,126.99252,74.66666667,0.85,6,FALSE
702,익산,2013-03-25,16,2.2,6.3,24.13,35.93807,126.99252,65.33333333,1.2,7,FALSE
702,익산,2013-03-26,15,4.3,7.4,23.44,35.93807,126.99252,61,0.75,8,TRUE
702,익산,2013-04-29,33,13.1,14.7,6.55,35.93807,126.99252,88,1.35,0,FALSE
702,익산,2013-04-30,23,11.4,16.9,29.54,35.93807,126.99252,73.33333333,1.2,1,FALSE
702,익산,2013-05-01,20,11.4,16.7,29.37,35.93807,126.99252,73.33333333,0.95,2,FALSE
702,익산,2013-05-02,19,10.8,16.6,28.23,35.93807,126.99252,80.33333333,1.1,3,FALSE
702,익산,2013-05-03,17,11.2,15.8,22.12,35.93807,126.99252,82.66666667,1,4,FALSE
702,익산,2013-05-04,20,12.2,17.5,26.74,35.93807,126.99252,79,1.1,5,FALSE
702,익산,2013-05-05,18,13.2,18,28.41,35.93807,126.99252,70.66666667,1.25,6,FALSE
702,익산,2013-05-06,16,13.2,17.5,29.57,35.93807,126.99252,63.66666667,0.75,7,FALSE
702,익산,2013-05-07,15,15.6,18.3,26.15,35.93807,126.99252,65,0.9,8,TRUE
702,익산,2013-05-10,25,14,16.7,6.02,35.93807,126.99252,94,1.4,0,FALSE
702,익산,2013-05-11,23,17.1,20.1,29.78,35.93807,126.99252,77.33333333,0.75,1,FALSE
702,익산,2013-05-12,20,19.4,20.2,28.42,35.93807,126.99252,70,1.45,2,FALSE
702,익산,2013-05-13,18,19.4,20.9,29.78,35.93807,126.99252,61.66666667,0.8,3,FALSE
702,익산,2013-05-14,16,18.7,20.4,29.91,35.93807,126.99252,67.66666667,1,4,FALSE
702,익산,2013-05-15,15,18.2,21.6,26.06,35.93807,126.99252,76,1,5,TRUE
702,익산,2013-05-19,26,16.1,18.3,5.39,35.93807,126.99252,95.66666667,1.05,0,FALSE
702,익산,2013-05-20,22,14.5,17.9,9.95,35.93807,126.99252,90,0.95,1,FALSE
702,익산,2013-05-21,21,17.2,21.8,33.18,35.93807,126.99252,62,1,2,FALSE
702,익산,2013-05-22,19,19.6,22.1,26,35.93807,126.99252,66.33333333,0.8,3,FALSE
702,익산,2013-05-23,17,19.9,23.5,29.35,35.93807,126.99252,76.66666667,0.7,4,FALSE
702,익산,2013-05-24,15,20.4,23.8,28.38,35.93807,126.99252,77,0.8,5,TRUE
702,익산,2013-07-10,25,28.2,30.5,26.5,35.93807,126.99252,77,1.3,0,FALSE
702,익산,2013-07-11,22,27.8,29.6,25.47,35.93807,126.99252,75,1.65,1,FALSE
702,익산,2013-07-12,20,26.4,27.5,13.64,35.93807,126.99252,82.66666667,1.05,2,FALSE
702,익산,2013-07-13,20,27.3,28.8,18.43,35.93807,126.99252,84.66666667,0.95,3,FALSE
702,익산,2013-07-14,18,27.6,29.4,18.56,35.93807,126.99252,84.66666667,1.2,4,FALSE
702,익산,2013-07-15,17,28.5,30.7,22.69,35.93807,126.99252,77,1.1,5,FALSE
702,익산,2013-07-16,16,28,30.4,28.37,35.93807,126.99252,68.66666667,1.95,6,FALSE
702,익산,2013-07-17,14,26.5,27.3,7.7,35.93807,126.99252,81.33333333,1.3,7,TRUE
702,익산,2013-08-06,26,28.9,30.7,22.01,35.93807,126.99252,79.66666667,1.2,0,FALSE
702,익산,2013-08-07,24,29.7,31.8,25.02,35.93807,126.99252,81,0.7,1,FALSE
702,익산,2013-08-08,23,29.7,31.8,26.88,35.93807,126.99252,79.66666667,0.8,2,FALSE
702,익산,2013-08-09,21,30,31.3,21.44,35.93807,126.99252,76.66666667,0.7,3,FALSE
702,익산,2013-08-10,19,28.8,30.8,20.12,35.93807,126.99252,82,0.8,4,FALSE
702,익산,2013-08-11,19,29,32,27.01,35.93807,126.99252,82.33333333,0.7,5,FALSE
702,익산,2013-08-12,17,28.5,31.8,28.43,35.93807,126.99252,80.66666667,0.75,6,FALSE
702,익산,2013-08-13,16,27.8,29.9,22.85,35.93807,126.99252,79.66666667,0.75,7,FALSE
702,익산,2013-08-14,15,27.8,31,27.03,35.93807,126.99252,79,0.75,8,TRUE
702,익산,2013-08-27,25,24.5,27.3,19.71,35.93807,126.99252,84.66666667,0.65,0,FALSE
702,익산,2013-08-28,23,26.2,28.6,24.03,35.93807,126.99252,78,0.75,1,FALSE
702,익산,2013-08-29,21,25.7,26.9,6.87,35.93807,126.99252,89,1.4,2,FALSE
702,익산,2013-08-30,23,25.5,27.9,19.85,35.93807,126.99252,80,1.2,3,FALSE
702,익산,2013-08-31,21,22.7,26,21.81,35.93807,126.99252,77.33333333,0.85,4,FALSE
702,익산,2013-09-01,20,22.6,25.5,22.37,35.93807,126.99252,78.33333333,1,5,FALSE
702,익산,2013-09-02,18,21.4,23.9,22.84,35.93807,126.99252,70.66666667,1.5,6,FALSE
702,익산,2013-09-03,17,20.3,23,15.68,35.93807,126.99252,71.66666667,1.4,7,FALSE
702,익산,2013-09-04,16,20.3,23.1,26.5,35.93807,126.99252,69.66666667,1.4,8,FALSE
702,익산,2013-09-05,15,20.3,22.9,8.73,35.93807,126.99252,81.33333333,0.5,9,TRUE
702,익산,2013-09-15,26,21.9,24,22.48,35.93807,126.99252,83.66666667,1.55,0,FALSE
702,익산,2013-09-16,24,19.9,22.7,24.65,35.93807,126.99252,73,0.85,1,FALSE
702,익산,2013-09-17,22,20.6,22.3,21.51,35.93807,126.99252,74.66666667,0.9,2,FALSE
702,익산,2013-09-18,21,22.5,23.1,22.02,35.93807,126.99252,73.66666667,1,3,FALSE
702,익산,2013-09-19,19,22.9,23.9,21.83,35.93807,126.99252,73,0.55,4,FALSE
702,익산,2013-09-20,18,22.2,23.8,21.64,35.93807,126.99252,81,0.75,5,FALSE
