월,일,위도,경도,누적 평균 습도(%),누적 평균 기온(°C),누적 평균 풍속(m/s),누적 평균 지면온도(°C),누적 평균 일 순복사(MJ/m2),지난 일 수,Target
12,13,36.72455,127.46688,69.0,-4.5,2.05,0.7,5.56,0,False
12,14,36.72455,127.46688,78.5,-3.5,1.825,0.6499999999999999,6.039999999999999,1,False
12,15,36.72455,127.46688,76.22222222333333,-3.5,1.5666666666666667,0.4666666666666666,5.726666666666667,2,False
12,16,36.72455,127.46688,75.83333333499999,-3.575,1.4500000000000002,0.35,4.7075,3,False
12,17,36.72455,127.46688,74.933333334,-2.96,1.4700000000000002,0.27999999999999997,4.47,4,False
12,18,36.72455,127.46688,74.83333333333333,-1.9166666666666667,1.4666666666666668,0.5499999999999999,4.8966666666666665,5,False
12,19,36.72455,127.46688,76.04761904714285,-1.9142857142857144,1.6500000000000001,0.7285714285714285,5.272857142857142,6,False
12,20,36.72455,127.46688,77.125,-2.225,1.5562500000000001,0.875,5.609999999999999,7,False
12,21,36.72455,127.46688,78.37037036999999,-2.4444444444444446,1.4833333333333334,0.9777777777777779,6.186666666666666,8,False
12,22,36.72455,127.46688,78.86666666599999,-2.58,1.4000000000000001,0.9600000000000002,6.627999999999998,9,False
12,23,36.72455,127.46688,78.9999999990909,-2.4363636363636365,1.3681818181818184,1.0000000000000002,6.598181818181817,10,False
12,24,36.72455,127.46688,78.86111110999998,-2.5166666666666666,1.3125000000000002,0.9333333333333335,6.519999999999999,11,False
12,25,36.72455,127.46688,78.76923076846153,-2.4461538461538463,1.2653846153846156,0.8615384615384616,6.461538461538461,12,False
12,26,36.72455,127.46688,79.38095237999998,-2.2642857142857142,1.267857142857143,0.8857142857142858,6.215714285714284,13,False
12,27,36.72455,127.46688,78.31111110999998,-2.4133333333333336,1.3266666666666669,0.8533333333333334,6.210666666666666,14,False
12,28,36.72455,127.46688,77.93749999874998,-2.6812500000000004,1.3375000000000001,0.7875000000000001,6.096874999999999,15,False
12,29,36.72455,127.46688,78.15686274411763,-2.7176470588235295,1.3529411764705885,0.723529411764706,6.122941176470587,16,True
9,4,36.72455,127.46688,85.0,22.1,1.1,24.1,13.87,0,False
9,5,36.72455,127.46688,84.0,22.200000000000003,0.8,24.8,16.4,1,False
9,6,36.72455,127.46688,84.22222222333333,22.333333333333332,0.7166666666666668,24.8,15.533333333333331,2,False
9,7,36.72455,127.46688,84.75,22.45,0.675,24.900000000000002,15.61,3,False
9,8,36.72455,127.46688,85.066666666,22.52,0.7,24.92,15.36,4,False
9,9,36.72455,127.46688,85.0,22.299999999999997,0.7666666666666666,24.683333333333337,15.006666666666666,5,False
9,10,36.72455,127.46688,84.14285714285714,21.885714285714283,0.75,24.528571428571432,15.33285714285714,6,False
9,11,36.72455,127.46688,83.625,21.7,0.74375,24.437500000000004,15.473749999999999,7,False
9,12,36.72455,127.46688,84.14814814777777,21.566666666666666,0.7333333333333334,24.26666666666667,14.546666666666665,8,False
9,13,36.72455,127.46688,83.3,21.55,0.775,24.400000000000002,14.889,9,True
9,25,36.72455,127.46688,84.66666667,19.4,0.6,21.9,15.72,0,False
9,26,36.72455,127.46688,84.16666667,19.65,0.75,21.799999999999997,12.95,1,False
9,27,36.72455,127.46688,84.44444444666667,19.633333333333333,0.7333333333333334,21.799999999999997,12.566666666666668,2,False
9,28,36.72455,127.46688,85.0000000025,19.75,0.7250000000000001,21.875,12.25,3,False
9,29,36.72455,127.46688,87.00000000200001,19.72,0.7100000000000001,21.72,10.568000000000001,4,False
9,30,36.72455,127.46688,86.16666666833333,19.616666666666664,0.8583333333333334,21.666666666666668,11.101666666666667,5,False
10,1,36.72455,127.46688,85.00000000142857,19.557142857142853,0.85,21.67142857142857,11.379999999999999,6,False
10,2,36.72455,127.46688,85.1666666675,19.374999999999996,0.875,21.5125,10.709999999999999,7,False
10,3,36.72455,127.46688,84.62962963,18.911111111111108,0.9611111111111111,21.144444444444442,10.175555555555555,8,False
10,4,36.72455,127.46688,83.69999999999999,18.559999999999995,1.035,20.839999999999996,10.588,9,False
10,5,36.72455,127.46688,82.39393939363634,18.236363636363635,1.0909090909090908,20.563636363636363,10.993636363636362,10,False
10,6,36.72455,127.46688,81.72222222166666,17.849999999999998,1.1041666666666667,20.241666666666664,11.198333333333332,11,False
10,7,36.72455,127.46688,81.56410256384613,17.576923076923073,1.0846153846153845,20.0,11.336923076923076,12,False
10,8,36.72455,127.46688,81.26190476142855,17.328571428571426,1.0642857142857143,19.835714285714285,11.480714285714285,13,False
10,9,36.72455,127.46688,81.13333333266664,17.21333333333333,1.04,19.746666666666666,11.593333333333332,14,False
10,10,36.72455,127.46688,80.62499999937498,17.23125,1.1,19.675,11.745,15,True
12,16,36.72455,127.46688,66.33333333,-2.8,3.45,-0.5,4.17,0,False
12,17,36.72455,127.46688,57.83333333,-5.0,3.175,-1.35,3.7,1,False
12,18,36.72455,127.46688,56.333333329999995,-5.566666666666666,2.6666666666666665,-1.8666666666666665,3.973333333333333,2,False
12,19,36.72455,127.46688,60.166666664999994,-5.375,2.275,-1.8499999999999999,3.75,3,True
5,1,36.72455,127.46688,74.0,20.0,1.3,21.7,21.65,0,False
5,2,36.72455,127.46688,74.16666666500001,20.4,1.3250000000000002,21.65,19.86,1,False
5,3,36.72455,127.46688,79.11111111000001,19.9,1.366666666666667,20.866666666666664,15.343333333333334,2,False
5,4,36.72455,127.46688,73.25,18.875,1.7875,20.424999999999997,17.372500000000002,3,False
5,5,36.72455,127.46688,69.266666666,17.759999999999998,1.81,19.88,18.42,4,False
5,6,36.72455,127.46688,67.055555555,17.15,1.6666666666666667,19.25,17.578333333333337,5,False
5,7,36.72455,127.46688,65.0,16.928571428571427,1.6500000000000001,19.099999999999998,17.861428571428572,6,False
5,8,36.72455,127.46688,64.70833333375,16.775,1.6125,18.974999999999998,17.5025,7,False
5,9,36.72455,127.46688,64.70370370444445,16.93333333333333,1.5722222222222222,19.21111111111111,17.712222222222223,8,False
5,10,36.72455,127.46688,64.40000000100001,17.08,1.53,19.49,18.142000000000003,9,False
5,11,36.72455,127.46688,65.24242424363638,17.136363636363633,1.6272727272727274,19.454545454545453,17.682727272727274,10,True
5,12,36.72455,127.46688,76.33333333,14.9,5.2,18.3,24.83,0,False
5,13,36.72455,127.46688,68.5,16.95,4.95,18.450000000000003,24.645,1,False
5,14,36.72455,127.46688,67.44444444333334,18.400000000000002,4.25,19.3,24.233333333333334,2,False
5,15,36.72455,127.46688,71.41666666500001,18.675,3.6,19.525000000000002,20.0975,3,False
5,16,36.72455,127.46688,69.866666666,18.48,3.2,19.880000000000003,20.988,4,False
5,17,36.72455,127.46688,67.61111111000001,18.3,2.841666666666667,19.983333333333334,21.118333333333332,5,False
5,18,36.72455,127.46688,67.04761904714286,18.22857142857143,2.642857142857143,19.900000000000002,20.279999999999998,6,False
5,19,36.72455,127.46688,69.29166666625,18.075000000000003,2.5625,19.900000000000002,19.561249999999998,7,True
6,26,36.72455,127.46688,84.33333333,20.8,3.15,21.9,10.88,0,False
6,27,36.72455,127.46688,78.83333333,22.1,2.3,24.65,17.59,1,False
6,28,36.72455,127.46688,77.33333333,22.76666666666667,2.0166666666666666,26.0,18.733333333333334,2,False
6,29,36.72455,127.46688,75.7499999975,23.300000000000004,1.8125,27.475,19.97,3,False
6,30,36.72455,127.46688,75.799999998,23.360000000000003,1.6600000000000001,27.2,18.279999999999998,4,False
7,1,36.72455,127.46688,75.33333333166667,23.283333333333335,1.7833333333333334,27.383333333333336,19.139999999999997,5,False
7,2,36.72455,127.46688,75.14285714142856,23.185714285714287,1.8785714285714288,27.414285714285715,19.495714285714286,6,False
7,3,36.72455,127.46688,74.3333333325,23.1125,1.8375000000000004,27.7,19.88,7,True
8,3,36.72455,127.46688,76.33333333,28.2,1.9,30.0,23.65,0,False
8,4,36.72455,127.46688,76.66666666500001,27.75,2.125,29.2,23.165,1,False
8,5,36.72455,127.46688,77.77777777666667,27.733333333333334,1.95,29.03333333333333,23.146666666666665,2,False
8,6,36.72455,127.46688,77.8333333325,28.0,1.7374999999999998,29.65,23.235,3,False
8,7,36.72455,127.46688,77.4,28.26,1.5899999999999999,30.2,22.794,4,False
8,8,36.72455,127.46688,79.055555555,27.933333333333337,1.5249999999999997,29.916666666666668,21.564999999999998,5,True
5,27,36.72455,127.46688,63.66666667,21.8,0.95,23.8,19.68,0,False
5,28,36.72455,127.46688,64.83333333499999,21.35,1.2,23.65,21.34,1,False
5,29,36.72455,127.46688,63.88888889,21.0,1.2666666666666666,23.099999999999998,19.596666666666668,2,False
5,30,36.72455,127.46688,64.08333333499999,20.975,1.325,23.299999999999997,20.502499999999998,3,False
5,31,36.72455,127.46688,64.933333334,21.1,1.39,23.459999999999997,20.624,4,False
6,1,36.72455,127.46688,63.722222223333326,21.3,1.4249999999999998,23.966666666666665,21.549999999999997,5,False
6,2,36.72455,127.46688,61.90476190571428,21.385714285714283,1.4285714285714284,24.41428571428571,22.088571428571424,6,True
6,24,36.72455,127.46688,86.0,22.1,2.05,23.9,8.72,0,False
6,25,36.72455,127.46688,77.83333333499999,22.35,2.25,24.25,16.295,1,False
6,26,36.72455,127.46688,74.44444444666665,22.666666666666668,2.033333333333333,24.900000000000002,18.983333333333334,2,False
6,27,36.72455,127.46688,72.58333333499999,22.975,1.775,25.125,18.505000000000003,3,False
6,28,36.72455,127.46688,72.066666668,23.18,1.6099999999999999,25.4,18.778000000000002,4,False
6,29,36.72455,127.46688,72.38888888999999,23.349999999999998,1.575,25.45,18.235000000000003,5,False
6,30,36.72455,127.46688,74.00000000142857,23.571428571428573,1.557142857142857,25.471428571428568,17.68,6,True
7,18,36.72455,127.46688,80.33333333,23.6,0.8,26.0,16.98,0,False
7,19,36.72455,127.46688,78.33333333,24.9,0.825,27.65,21.05,1,False
7,20,36.72455,127.46688,78.66666666333333,25.266666666666666,1.0166666666666666,28.066666666666663,20.516666666666666,2,False
7,21,36.72455,127.46688,78.08333333,25.424999999999997,1.0499999999999998,28.174999999999997,20.3325,3,False
7,22,36.72455,127.46688,76.86666666400001,25.9,1.0899999999999999,28.939999999999998,21.45,4,False
7,23,36.72455,127.46688,76.38888888666666,26.400000000000002,1.0916666666666666,29.683333333333334,21.916666666666668,5,False
7,24,36.72455,127.46688,76.95238095,26.728571428571428,1.1214285714285712,29.928571428571427,21.33857142857143,6,False
7,25,36.72455,127.46688,77.41666666500001,26.9625,1.1249999999999998,30.0375,20.76875,7,True
8,4,36.72455,127.46688,78.66666667,28.5,0.8,31.0,23.1,0,False
8,5,36.72455,127.46688,77.5,28.8,0.8,31.55,23.395000000000003,1,False
8,6,36.72455,127.46688,77.33333333333333,28.96666666666667,0.8666666666666667,31.76666666666667,23.37666666666667,2,False
8,7,36.72455,127.46688,76.75,28.925,0.9125000000000001,31.475,22.595000000000002,3,False
8,8,36.72455,127.46688,76.333333334,28.9,0.93,31.540000000000003,22.6,4,False
8,9,36.72455,127.46688,76.77777777833333,28.866666666666664,0.9583333333333334,31.850000000000005,22.331666666666667,5,True
9,5,36.72455,127.46688,86.0,25.0,0.75,26.3,11.74,0,False
9,6,36.72455,127.46688,86.5,23.75,0.725,25.35,10.120000000000001,1,False
9,7,36.72455,127.46688,84.33333333333333,23.566666666666666,0.6666666666666666,25.3,10.266666666666667,2,False
9,8,36.72455,127.46688,84.3333333325,23.175,0.7625,25.05,11.565000000000001,3,False
9,9,36.72455,127.46688,83.6,23.1,0.7699999999999999,24.880000000000003,11.806000000000001,4,False
9,10,36.72455,127.46688,83.055555555,23.116666666666664,0.7749999999999999,24.96666666666667,12.286666666666667,5,False
9,11,36.72455,127.46688,82.14285714285714,23.17142857142857,0.7714285714285714,25.042857142857144,12.655714285714286,6,False
9,12,36.72455,127.46688,81.41666666625,23.224999999999998,0.7875,25.1125,12.81375,7,False
9,13,36.72455,127.46688,81.07407407333332,23.188888888888886,0.8,25.133333333333336,13.422222222222224,8,False
9,14,36.72455,127.46688,80.73333333299999,23.21,0.8,25.150000000000002,13.639000000000001,9,False
9,15,36.72455,127.46688,80.0,23.12727272727273,0.7909090909090909,25.09090909090909,13.69,10,False
9,16,36.72455,127.46688,80.36111111083333,23.041666666666668,0.7875,24.983333333333334,13.233333333333334,11,True
1,8,36.72455,127.46688,68.66666667,7.2,1.2,5.3,5.83,0,False
1,9,36.72455,127.46688,70.5,5.1,1.875,4.9,5.95,1,False
1,10,36.72455,127.46688,67.11111111000001,3.0666666666666664,1.9333333333333333,3.566666666666667,5.046666666666667,2,False
1,11,36.72455,127.46688,66.41666666500001,1.3499999999999999,1.95,2.475,4.6325,3,False
1,12,36.72455,127.46688,68.066666666,0.72,1.92,1.9,3.528,4,False
1,13,36.72455,127.46688,68.0,-0.25,1.875,1.3833333333333335,3.188333333333333,5,False
1,14,36.72455,127.46688,65.23809523857143,-1.2428571428571427,1.957142857142857,0.8571428571428573,3.607142857142857,6,False
1,15,36.72455,127.46688,64.5416666675,-2.0625,1.8875,0.3625000000000001,3.90625,7,True
4,21,36.72455,127.46688,65.33333333,12.1,1.55,14.3,18.99,0,False
4,22,36.72455,127.46688,60.666666665,12.8,1.55,14.65,18.055,1,False
4,23,36.72455,127.46688,58.11111111,13.133333333333335,1.6666666666666667,14.933333333333332,19.323333333333334,2,False
4,24,36.72455,127.46688,56.333333332500004,13.375000000000002,1.7625,15.225,19.6375,3,False
4,25,36.72455,127.46688,57.066666666,13.960000000000003,1.9300000000000002,15.4,19.246,4,False
4,26,36.72455,127.46688,54.72222222166667,14.216666666666669,2.0416666666666665,15.799999999999999,19.436666666666664,5,False
4,27,36.72455,127.46688,53.857142857142854,13.971428571428573,2.085714285714286,15.87142857142857,19.76142857142857,6,False
4,28,36.72455,127.46688,54.33333333375,14.037500000000001,2.3,15.862499999999999,19.741249999999997,7,False
4,29,36.72455,127.46688,54.03703703777777,14.422222222222224,2.361111111111111,16.133333333333333,19.808888888888887,8,False
4,30,36.72455,127.46688,54.46666666699999,14.89,2.4850000000000003,16.5,19.922999999999995,9,True
8,2,36.72455,127.46688,82.33333333,28.8,0.65,31.3,23.38,0,False
8,3,36.72455,127.46688,79.5,28.1,0.95,30.700000000000003,22.88,1,False
8,4,36.72455,127.46688,78.55555555666666,28.333333333333332,0.9833333333333334,31.0,23.36,2,False
8,5,36.72455,127.46688,78.08333333499999,28.85,0.9750000000000001,31.5,23.7125,3,False
8,6,36.72455,127.46688,78.066666668,29.080000000000002,1.0,31.46,22.887999999999998,4,False
8,7,36.72455,127.46688,77.50000000166666,29.0,1.0166666666666666,31.55,22.621666666666666,5,True
8,30,36.72455,127.46688,74.0,17.7,0.6,21.4,6.08,0,False
8,31,36.72455,127.46688,75.0,19.049999999999997,0.8999999999999999,22.549999999999997,13.649999999999999,1,False
9,1,36.72455,127.46688,73.77777777666667,19.63333333333333,0.9833333333333333,22.933333333333334,16.19333333333333,2,False
9,2,36.72455,127.46688,73.66666666500001,19.924999999999997,0.9124999999999999,23.075,16.945,3,False
9,3,36.72455,127.46688,73.733333332,20.199999999999996,0.8699999999999999,23.3,17.630000000000003,4,False
9,4,36.72455,127.46688,73.33333333166668,20.399999999999995,0.9249999999999999,23.316666666666666,17.6,5,False
9,5,36.72455,127.46688,75.0476190457143,20.457142857142856,0.8785714285714284,23.242857142857144,15.864285714285716,6,False
9,6,36.72455,127.46688,76.79166666500001,20.474999999999998,0.8437499999999999,23.175,14.437500000000002,7,False
9,7,36.72455,127.46688,77.44444444333334,20.566666666666666,0.8277777777777777,23.322222222222223,14.631111111111112,8,False
9,8,36.72455,127.46688,77.96666666600001,20.75,0.8099999999999999,23.509999999999998,14.723000000000003,9,False
9,9,36.72455,127.46688,78.69696969636365,20.8,0.7818181818181817,23.527272727272727,14.507272727272728,10,False
9,10,36.72455,127.46688,79.66666666583335,20.858333333333334,0.7749999999999999,23.5,13.982500000000002,11,True
9,12,36.72455,127.46688,81.66666667,20.6,1.15,23.3,16.34,0,False
9,13,36.72455,127.46688,78.16666667,19.75,0.95,22.55,17.64,1,False
9,14,36.72455,127.46688,77.00000000333334,19.766666666666666,0.9499999999999998,22.333333333333332,18.08666666666667,2,False
9,15,36.72455,127.46688,75.0000000025,19.875,1.25,22.125,17.8275,3,False
9,16,36.72455,127.46688,75.13333333599999,19.68,1.33,21.759999999999998,16.768,4,False
9,17,36.72455,127.46688,75.11111111333334,19.900000000000002,1.4333333333333333,21.78333333333333,16.678333333333335,5,False
9,18,36.72455,127.46688,75.71428571571428,19.88571428571429,1.3714285714285714,21.757142857142856,16.534285714285716,6,False
9,19,36.72455,127.46688,76.87500000125,20.1125,1.4562499999999998,21.799999999999997,15.67875,7,False
9,20,36.72455,127.46688,75.37037037111111,20.022222222222226,1.472222222222222,21.777777777777775,15.913333333333334,8,False
9,21,36.72455,127.46688,75.200000001,19.76,1.4149999999999998,21.63,16.099,9,True
1,1,36.72455,127.46688,69.66666667,-2.8,0.85,-0.5,4.25,0,False
1,2,36.72455,127.46688,68.66666667,-2.5,1.0,-0.4,2.76,1,False
1,3,36.72455,127.46688,63.55555555666666,-2.6999999999999997,1.2666666666666666,-0.5666666666666668,3.6,2,False
1,4,36.72455,127.46688,62.58333333499999,-2.9749999999999996,1.2,-0.6000000000000001,3.9225000000000003,3,False
1,5,36.72455,127.46688,64.133333334,-2.86,1.22,-0.6000000000000001,4.396,4,False
1,6,36.72455,127.46688,64.944444445,-2.883333333333333,1.2166666666666666,-0.6833333333333335,4.691666666666666,5,True
1,22,36.72455,127.46688,71.66666667,1.7,1.9,2.2,3.23,0,False
1,23,36.72455,127.46688,60.5,-3.3000000000000003,2.7249999999999996,0.5000000000000001,5.435,1,False
1,24,36.72455,127.46688,53.0,-6.233333333333333,2.683333333333333,-0.5333333333333333,6.03,2,True
5,24,36.72455,127.46688,63.66666667,18.1,2.25,20.6,25.45,0,False
5,25,36.72455,127.46688,61.0,18.5,1.75,20.950000000000003,23.525,1,False
5,26,36.72455,127.46688,61.44444444333334,19.099999999999998,1.5833333333333333,21.433333333333337,24.040000000000003,2,False
5,27,36.72455,127.46688,63.25,19.325,1.4375,21.450000000000003,21.1125,3,False
5,28,36.72455,127.46688,63.733333333999994,19.8,1.3900000000000001,21.880000000000003,21.862000000000002,4,False
5,29,36.72455,127.46688,65.38888888999999,20.25,1.4000000000000001,22.21666666666667,21.766666666666666,5,False
5,30,36.72455,127.46688,66.47619047714285,20.37142857142857,1.4571428571428573,22.400000000000002,21.458571428571425,6,False
5,31,36.72455,127.46688,66.75000000125,20.325,1.45625,22.675,21.951249999999998,7,True
7,10,36.72455,127.46688,88.33333333,24.9,1.2,25.3,11.39,0,False
7,11,36.72455,127.46688,87.0,26.2,1.0,26.35,12.74,1,False
7,12,36.72455,127.46688,86.33333333333333,26.766666666666666,1.0,27.166666666666668,15.526666666666666,2,False
7,13,36.72455,127.46688,85.0833333325,27.174999999999997,0.9625,27.775,16.88,3,False
7,14,36.72455,127.46688,83.933333332,27.379999999999995,0.9800000000000001,28.28,17.948,4,False
7,15,36.72455,127.46688,82.33333333166668,27.599999999999994,0.9583333333333334,28.75,19.48333333333333,5,False
7,16,36.72455,127.46688,81.09523809428572,27.728571428571424,0.9571428571428572,29.042857142857144,20.054285714285715,6,False
7,17,36.72455,127.46688,80.62499999875,27.737499999999997,0.99375,29.225,20.59875,7,True
7,29,36.72455,127.46688,70.66666667,29.4,1.75,31.2,25.27,0,False
7,30,36.72455,127.46688,70.66666667,29.45,1.5,31.15,23.475,1,False
7,31,36.72455,127.46688,69.88888888999999,29.633333333333336,1.3833333333333335,31.333333333333332,24.273333333333337,2,False
8,1,36.72455,127.46688,69.5,30.025000000000002,1.2750000000000001,31.575,24.552500000000002,3,False
8,2,36.72455,127.46688,68.6,30.320000000000004,1.23,31.74,24.51,4,True
12,8,36.72455,127.46688,56.0,-6.9,1.15,-0.4,3.76,0,False
12,9,36.72455,127.46688,53.833333335,-6.65,1.025,-0.6000000000000001,4.279999999999999,1,False
12,10,36.72455,127.46688,52.88888889,-5.7,1.0333333333333332,-0.7000000000000001,4.506666666666667,2,False
12,11,36.72455,127.46688,59.58333333499999,-4.825,0.9874999999999999,-0.5750000000000001,4.025,3,False
12,12,36.72455,127.46688,62.133333334,-4.7,0.95,-0.4600000000000001,5.672,4,False
12,13,36.72455,127.46688,64.38888888999999,-4.3500000000000005,1.0666666666666667,-0.4000000000000001,5.161666666666666,5,False
12,14,36.72455,127.46688,64.80952381,-4.457142857142857,1.05,-0.4142857142857143,5.101428571428571,6,False
12,15,36.72455,127.46688,65.375,-4.425000000000001,0.9687500000000001,-0.4625,5.095,7,True
12,26,36.72455,127.46688,52.33333333,0.4,1.55,0.5,5.7,0,False
12,27,36.72455,127.46688,44.5,-3.5,1.75,-0.04999999999999999,5.145,1,False
12,28,36.72455,127.46688,47.44444444333334,-5.5,1.6333333333333335,-0.5666666666666668,5.033333333333332,2,True
4,30,36.72455,127.46688,75.0,15.3,1.25,17.6,21.95,0,False
5,1,36.72455,127.46688,69.83333333499999,15.350000000000001,1.675,17.9,21.915,1,False
5,2,36.72455,127.46688,66.77777778,15.433333333333335,1.9166666666666667,18.366666666666664,22.09,2,False
5,3,36.72455,127.46688,64.00000000249999,15.775000000000002,1.8125,18.875,22.0225,3,False
5,4,36.72455,127.46688,62.73333333599999,16.12,1.6600000000000001,19.259999999999998,21.384,4,False
5,5,36.72455,127.46688,59.88888889166665,16.450000000000003,1.616666666666667,19.400000000000002,21.176666666666666,5,False
5,6,36.72455,127.46688,57.90476190714285,16.08571428571429,1.7714285714285718,18.47142857142857,21.58857142857143,6,True
6,7,36.72455,127.46688,93.33333333,18.9,2.45,20.4,7.63,0,False
6,8,36.72455,127.46688,85.0,20.15,1.6500000000000001,22.4,15.1,1,False
6,9,36.72455,127.46688,82.33333333333333,20.7,1.5,23.166666666666668,17.34,2,False
6,10,36.72455,127.46688,81.5833333325,20.275,1.4,22.9,16.985,3,False
6,11,36.72455,127.46688,78.33333333200001,20.339999999999996,1.3199999999999998,23.18,18.544,4,False
6,12,36.72455,127.46688,77.99999999833334,20.349999999999998,1.2666666666666666,23.333333333333332,19.648333333333333,5,False
6,13,36.72455,127.46688,76.52380952285715,20.714285714285715,1.2,23.657142857142855,20.474285714285713,6,False
6,14,36.72455,127.46688,76.3333333325,20.8125,1.1187500000000001,23.5875,19.305,7,False
6,15,36.72455,127.46688,76.11111111,20.87777777777778,1.1611111111111112,23.677777777777777,19.705555555555556,8,False
6,16,36.72455,127.46688,75.866666666,20.92,1.1250000000000002,23.77,20.078,9,True
7,29,36.72455,127.46688,83.66666667,27.7,1.65,28.6,21.78,0,False
7,30,36.72455,127.46688,83.5,28.049999999999997,1.7,28.4,20.384999999999998,1,False
7,31,36.72455,127.46688,82.66666666666667,28.23333333333333,1.9166666666666667,28.366666666666664,19.246666666666666,2,False
8,1,36.72455,127.46688,83.25,28.299999999999997,1.7375,28.599999999999998,19.3925,3,False
8,2,36.72455,127.46688,81.8,28.559999999999995,1.48,29.059999999999995,20.644,4,False
8,3,36.72455,127.46688,82.16666666666667,28.616666666666664,1.3416666666666668,29.349999999999998,20.41,5,False
8,4,36.72455,127.46688,81.66666666714286,28.757142857142856,1.2357142857142858,29.599999999999998,20.675714285714285,6,False
8,5,36.72455,127.46688,82.375,28.799999999999997,1.1500000000000001,29.7,20.498749999999998,7,True
9,6,36.72455,127.46688,90.66666667,25.5,1.3026537216828478,25.6,9.34,0,False
9,7,36.72455,127.46688,85.66666667,25.95,3.051326860841424,25.200000000000003,7.505,1,False
9,8,36.72455,127.46688,87.33333333666667,25.566666666666666,2.184217907227616,25.3,8.946666666666667,2,False
9,9,36.72455,127.46688,90.083333335,25.1,1.725663430420712,25.3,8.3225,3,False
9,10,36.72455,127.46688,88.666666668,25.360000000000003,1.5905307443365695,25.48,9.492,4,False
9,11,36.72455,127.46688,89.944444445,25.05,1.5087756202804747,25.383333333333336,8.66,5,False
9,12,36.72455,127.46688,89.47619047714286,24.428571428571427,1.3218076745261211,25.1,8.145714285714286,6,False
9,13,36.72455,127.46688,88.20833333375,24.1375,1.319413430420712,24.962500000000002,9.443750000000001,7,False
9,14,36.72455,127.46688,88.22222222222223,23.91111111111111,1.2505897159295216,24.811111111111114,10.211609962675857,8,False
9,15,36.72455,127.46688,87.433333333,24.02,1.2557961165048543,24.9,10.82589793281654,9,False
9,16,36.72455,127.46688,86.48484848454545,23.99090909090909,1.2600558987937627,24.927272727272726,11.432634484378672,10,False
9,17,36.72455,127.46688,84.88888888833333,23.78333333333333,1.2636057173678532,24.775000000000002,11.984914944013783,11,False
9,18,36.72455,127.46688,83.74358974307691,23.52307692307692,1.239482200647249,24.615384615384617,12.469921486781953,12,False
9,19,36.72455,127.46688,82.9999999992857,23.185714285714283,1.2439944521497919,24.385714285714283,12.770641380583243,13,False
9,20,36.72455,127.46688,82.37777777733332,22.906666666666663,1.2479050701186623,24.173333333333332,12.493931955211027,14,False
9,21,36.72455,127.46688,82.79166666625,22.54375,1.2513268608414239,23.906249999999996,11.828061208010338,15,True
4,1,36.72455,127.46688,53.0,10.3,1.3026537216828478,12.1,16.35448966408269,0,False
4,2,36.72455,127.46688,54.0,9.7,1.3026537216828478,11.7,16.35448966408269,1,False
4,3,36.72455,127.46688,52.44444444333334,9.4,1.3026537216828478,11.6,16.35448966408269,2,False
4,4,36.72455,127.46688,52.25,9.225,1.3026537216828478,11.475,16.35448966408269,3,False
4,5,36.72455,127.46688,51.266666666000006,8.48,1.3026537216828478,11.2,16.35448966408269,4,False
4,6,36.72455,127.46688,51.166666666666664,8.35,1.3026537216828478,11.25,16.35448966408269,5,False
4,7,36.72455,127.46688,51.38095238142857,8.757142857142856,1.3026537216828478,11.442857142857141,16.47527685492802,6,False
4,8,36.72455,127.46688,49.58333333375,8.9125,1.5023220064724918,11.575,17.007117248062016,7,False
4,9,36.72455,127.46688,50.22222222222222,8.833333333333334,1.552064005753326,11.61111111111111,17.311881998277347,8,False
4,10,36.72455,127.46688,50.8,8.98,1.5271229773462782,11.76,17.21614276485788,9,False
4,11,36.72455,127.46688,52.18181818181818,8.954545454545455,1.515566343042071,11.763636363636364,16.779220695325346,10,False
4,12,36.72455,127.46688,53.2777777775,8.924999999999999,1.576769147788565,11.616666666666667,16.3126189707149,11,False
4,13,36.72455,127.46688,52.46153846153846,9.069230769230769,1.5556833457804329,11.776923076923076,16.315839793281654,12,False
4,14,36.72455,127.46688,52.142857142857146,9.228571428571428,1.537609801202034,11.935714285714285,16.31860049833887,13,False
4,15,36.72455,127.46688,51.733333333333334,9.393333333333333,1.5219460625674217,12.006666666666666,16.320993109388457,14,True
5,21,36.72455,127.46688,75.33333333,16.7,1.3026537216828478,20.8,16.35448966408269,0,False
5,22,36.72455,127.46688,74.0,17.9,1.3026537216828478,20.9,18.062244832041344,1,False
5,23,36.72455,127.46688,72.44444444333334,18.866666666666664,1.3026537216828478,21.599999999999998,17.49299310938846,2,False
5,24,36.72455,127.46688,74.25,19.075,1.3026537216828478,21.424999999999997,17.208367248062018,3,False
5,25,36.72455,127.46688,77.0,18.6,1.3026537216828478,21.099999999999998,17.037591731266154,4,False
5,26,36.72455,127.46688,76.88888888833334,18.583333333333332,1.3026537216828478,21.249999999999996,16.923741386735575,5,False
5,27,36.72455,127.46688,75.28571428571429,18.514285714285712,1.3665603328710125,21.199999999999996,17.937492617201922,6,False
5,28,36.72455,127.46688,75.29166666625,18.45,1.358572006472492,21.137499999999996,18.43655604005168,7,False
5,29,36.72455,127.46688,74.55555555555556,18.7,1.352358863718087,21.488888888888887,18.20521533161068,8,False
5,30,36.72455,127.46688,73.433333333,19.07,1.347388349514563,21.88,18.748693798449615,9,True
8,16,36.72455,127.46688,89.66666667,27.3,1.45,28.4,18.48,0,False
